UserId:ItemId,Prediction,Timestamp
u0000071:i1428538,7,1362291381
u0008254:i1859650,6,1362291507
u0038339:i0882977,6,1362291616
u0002372:i0948470,7,1362291727
u0001331:i1564367,6,1362291742
u0009407:i0081505,9,1362292009
u0021976:i2053463,8,1362292112
u0015700:i1024648,8,1362292321
u0024748:i1781769,6,1362292490
u0028902:i1987018,6,1362292545
u0015090:i0454876,8,1362292595
u0011269:i1606389,7,1362292658
u0000060:i1320253,7,1362292818
u0002161:i1024648,9,1362292990
u0003860:i1853728,10,1362293287
u0036671:i0837562,10,1362293295
u0020383:i1907668,8,1362293621
u0014274:i0070511,9,1362293721
u0029788:i0092074,8,1362293805
u0014354:i1907668,10,1362293936
u0016836:i1611211,7,1362294430
u0015062:i0948470,7,1362294475
u0005715:i0410097,9,1362294634
u0004612:i0454876,10,1362294771
u0004381:i0320244,3,1362295210
u0015216:i1045658,7,1362295230
u0016012:i0207201,8,1362295623
u0022268:i0936501,5,1362296155
u0010362:i0825232,10,1362296275
u0010362:i0073486,9,1362296292
u0010362:i0111161,10,1362296305
u0010362:i0096438,10,1362296526
u0015013:i1853728,8,1362296793
u0025350:i1615065,8,1362297124
u0019761:i0242653,10,1362297275
u0031181:i1764234,4,1362297629
u0032833:i0903624,8,1362297677
u0018997:i0975645,6,1362297931
u0035861:i1045658,8,1362298132
u0032453:i2053463,8,1362298161
u0010394:i1410063,8,1362298346
u0018997:i1790885,7,1362298492
u0018997:i0449487,5,1362298615
u0018997:i0309698,6,1362298708
u0023154:i1045658,7,1362298721
u0006550:i1024648,8,1362298828
u0003263:i1074638,7,1362299825
u0003263:i1142977,8,1362299853
u0015540:i1704573,7,1362300051
u0006224:i1792647,8,1362300120
u0011317:i1297919,6,1362300428
u0005484:i0343135,6,1362300449
u0011269:i1605783,9,1362300749
u0029618:i2024432,5,1362300770
u0034356:i0319343,7,1362300903
u0012121:i2244901,3,1362301014
u0029057:i0903624,7,1362301017
u0011419:i1763303,10,1362301067
u0023748:i1428538,6,1362301269
u0025966:i1194417,7,1362301375
u0036671:i0454876,10,1362301447
u0019049:i0077416,5,1362301458
u0011355:i1024648,8,1362301707
u0032087:i0102926,9,1362302011
u0008615:i0096754,8,1362302708
u0016767:i0120201,6,1362302724
u0019761:i1636780,10,1362303177
u0032257:i1024648,9,1362303281
u0007112:i1606392,7,1362303942
u0028662:i1194173,6,1362304102
u0006812:i0390384,5,1362304243
u0007479:i0047478,9,1362304690
u0001325:i0051207,7,1362304897
u0020411:i0217505,8,1362305085
u0008715:i0172495,10,1362305382
u0027930:i1623205,8,1362305694
u0004938:i1399103,8,1362305710
u0033649:i0113627,7,1362305862
u0000522:i1790885,8,1362306409
u0032985:i1853728,8,1362306559
u0024049:i1907668,7,1362306618
u0015467:i1446192,10,1362306660
u0015334:i0104187,8,1362306664
u0022104:i1351685,7,1362306675
u0012726:i1045658,7,1362306836
u0034567:i0096754,5,1362306838
u0022199:i0076786,7,1362307286
u0002646:i1596350,7,1362307768
u0008654:i1127180,10,1362307814
u0023092:i0313792,9,1362307865
u0028074:i1649419,7,1362307909
u0008654:i1024648,9,1362307943
u0008654:i1772341,9,1362307970
u0022057:i1499658,4,1362308249
u0013594:i2735466,10,1362308745
u0036598:i2053463,7,1362309234
u0022098:i1637725,8,1362309359
u0011545:i1907668,7,1362309567
u0006812:i0923600,7,1362309827
u0013154:i1210166,8,1362309969
u0025515:i1111422,7,1362310135
u0016261:i1907668,7,1362310188
u0029122:i0097757,10,1362310331
u0014194:i0081505,8,1362310495
u0013077:i0025586,8,1362310513
u0004904:i1606378,7,1362310720
u0034428:i1907668,7,1362310760
u0004904:i1074638,7,1362310762
u0035891:i0443272,8,1362310786
u0020099:i0059282,6,1362310824
u0002141:i0443272,7,1362311576
u0032187:i2109184,5,1362311684
u0019209:i0964517,6,1362312166
u0020676:i1922777,5,1362312651
u0038549:i0102181,8,1362312751
u0028482:i0113101,3,1362313058
u0006741:i1707386,9,1362313204
u0016569:i1081935,8,1362313366
u0033904:i1907668,8,1362313694
u0036077:i0119164,8,1362313880
u0037681:i0454876,9,1362314061
u0002996:i2611484,7,1362314069
u0026632:i0102250,10,1362314096
u0036835:i0443272,8,1362314165
u0002996:i2611516,8,1362314231
u0002996:i2611508,7,1362314260
u0021198:i0938330,8,1362314263
u0002996:i2611502,8,1362314408
u0002996:i2222142,9,1362314489
u0001306:i1024648,8,1362314522
u0037263:i0054215,8,1362314577
u0033216:i1726669,8,1362314636
u0001306:i0443272,8,1362314660
u0005478:i1017451,6,1362314664
u0017055:i0405422,7,1362314743
u0001306:i0068646,10,1362314839
u0030027:i1764234,4,1362315344
u0006812:i0808532,8,1362315407
u0030705:i0063599,7,1362315574
u0019760:i1707386,8,1362315580
u0014535:i1790885,7,1362315797
u0001197:i1992258,7,1362315878
u0024803:i2125435,3,1362316082
u0012473:i0470732,8,1362316151
u0026281:i0271668,4,1362316442
u0036881:i2589132,7,1362316446
u0017622:i0123755,8,1362316472
u0017767:i1563738,5,1362316513
u0036656:i0443272,6,1362316564
u0002738:i1093357,4,1362316576
u0017767:i1625346,6,1362316576
u0017622:i1840417,7,1362316616
u0033596:i0076257,8,1362316847
u0017940:i0105695,9,1362317024
u0005529:i0454876,8,1362317166
u0000060:i1764651,7,1362317593
u0030385:i1907668,6,1362317686
u0034946:i1446192,6,1362317913
u0034311:i0758774,7,1362318041
u0037509:i1320291,6,1362318157
u0030385:i1142977,6,1362318217
u0017940:i0138097,7,1362318339
u0034290:i1853728,9,1362318388
u0004295:i0454876,10,1362318494
u0002996:i2008012,8,1362318688
u0006548:i1559547,8,1362318729
u0008560:i0970179,8,1362318834
u0024154:i0244244,10,1362318957
u0002490:i1606378,5,1362319215
u0031045:i1235522,8,1362319293
u0000508:i0271668,8,1362319352
u0033652:i0993842,9,1362319771
u0012726:i1853728,10,1362320119
u0022393:i1234719,2,1362320289
u0034311:i0068339,5,1362320333
u0032268:i1853728,9,1362320525
u0020067:i0098282,6,1362320649
u0027173:i0137523,10,1362321141
u0030111:i0452637,6,1362321495
u0036119:i1253864,7,1362321573
u0017181:i1440129,8,1362321616
u0022320:i0452637,8,1362321646
u0000228:i1772240,1,1362321712
u0038263:i1074638,8,1362321857
u0038263:i1024648,9,1362321974
u0037390:i1615147,9,1362322357
u0017940:i0363163,9,1362322373
u0036410:i0460780,3,1362322389
u0035373:i2125435,7,1362322520
u0036708:i0234215,7,1362322567
u0037390:i1524137,5,1362322718
u0038338:i1606378,5,1362323035
u0038338:i1707386,8,1362323053
u0003673:i1636826,8,1362323254
u0038338:i1024648,8,1362323303
u0038338:i1853728,8,1362323327
u0038338:i1375666,10,1362323394
u0034066:i0112573,10,1362323459
u0038338:i1981677,7,1362323676
u0038338:i1637725,8,1362323701
u0038338:i1323594,8,1362323733
u0038338:i1119646,9,1362323751
u0038338:i1074638,8,1362323866
u0038338:i1855199,8,1362323907
u0016012:i1645170,6,1362324075
u0016012:i0443453,4,1362324119
u0016012:i0284837,7,1362324137
u0016691:i0113409,8,1362324170
u0032359:i1763303,6,1362324550
u0014513:i1428538,6,1362324595
u0038338:i0948470,8,1362324814
u0010644:i1259521,6,1362324860
u0014043:i1613750,9,1362324924
u0003868:i0837562,6,1362325410
u0007458:i0060315,6,1362325466
u0028573:i0265349,6,1362325638
u0028573:i0097576,9,1362325679
u0035206:i2059255,6,1362325811
u0025114:i0782700,8,1362325948
u0018861:i1707386,7,1362326119
u0023024:i1790885,8,1362326120
u0000179:i1758830,7,1362326251
u0002095:i0119488,9,1362326252
u0006815:i1187064,4,1362326481
u0005647:i1024648,9,1362326549
u0003353:i1024648,10,1362326558
u0022311:i2024432,5,1362326566
u0022311:i1606378,4,1362326589
u0022311:i1045658,8,1362326608
u0032348:i1351685,8,1362326732
u0013799:i1606378,5,1362327019
u0017940:i0375679,5,1362327111
u0033358:i1397514,7,1362327185
u0004404:i0151804,9,1362327188
u0003862:i1659337,10,1362327319
u0005762:i0454876,10,1362327338
u0014108:i0151804,9,1362327349
u0034311:i0247638,7,1362327399
u0034690:i0151804,9,1362327519
u0009453:i1045658,8,1362327586
u0000060:i1734433,8,1362327591
u0003283:i1024648,6,1362327640
u0001001:i1707386,8,1362327658
u0013506:i0036775,9,1362327686
u0011907:i0120903,10,1362327816
u0037035:i0058777,10,1362327842
u0011907:i0290334,10,1362327850
u0011907:i0376994,10,1362327889
u0038606:i1931533,7,1362328433
u0033595:i1711425,5,1362328479
u0000206:i2076220,8,1362328504
u0022150:i2306745,10,1362328513
u0005442:i0401729,6,1362328625
u0038727:i0421715,10,1362328629
u0034761:i1682180,5,1362328672
u0013120:i2034139,5,1362328684
u0021386:i2024432,7,1362328695
u0038727:i0338751,10,1362328708
u0009512:i0443272,8,1362328819
u0024328:i1673434,3,1362328935
u0002417:i1345836,10,1362328943
u0024328:i1931533,5,1362328958
u0004739:i0457939,7,1362328983
u0006857:i1560747,6,1362329012
u0007418:i0027977,8,1362329049
u0033595:i1702439,7,1362329238
u0004208:i1809231,7,1362329302
u0024119:i0308644,9,1362329398
u0024362:i0903624,5,1362329485
u0004576:i1682180,5,1362329502
u0006039:i0038109,7,1362329576
u0004598:i1657507,5,1362329940
u0029362:i0386117,4,1362329952
u0032146:i1758830,6,1362329963
u0012473:i1575694,7,1362330011
u0003789:i0770703,7,1362330026
u0003789:i1024648,8,1362330089
u0029636:i1707392,3,1362330165
u0036755:i0215750,10,1362330571
u0025292:i0358273,8,1362330586
u0031438:i1853728,9,1362330611
u0029808:i0903624,7,1362330687
u0028566:i0821470,7,1362331034
u0007152:i0398286,8,1362331055
u0012359:i1478338,7,1362331242
u0024004:i1119646,9,1362331509
u0016017:i1853728,10,1362331550
u0004306:i1687901,7,1362331672
u0007076:i0804497,7,1362332380
u0007076:i1428538,6,1362332417
u0038351:i0454876,7,1362332535
u0007418:i2024432,5,1362333328
u0002490:i0091431,6,1362333433
u0024328:i1547234,6,1362333462
u0009741:i0278504,6,1362333598
u0034920:i0278504,6,1362333663
u0032415:i2024432,6,1362333682
u0008629:i1386703,9,1362333695
u0032415:i1702439,6,1362333841
u0022001:i0335345,9,1362333869
u0019926:i0119177,8,1362333925
u0032415:i1907668,7,1362334287
u0032415:i0443272,8,1362334317
u0032415:i0848228,7,1362334356
u0032415:i1606378,2,1362334411
u0032415:i1074638,5,1362334454
u0032415:i1694020,6,1362334471
u0008207:i0454876,9,1362334492
u0032415:i1235522,6,1362334493
u0006346:i0054215,10,1362334519
u0006346:i0114814,9,1362334547
u0006346:i0454876,9,1362334608
u0017201:i1045658,8,1362334624
u0029304:i1428538,10,1362334628
u0023519:i0401729,7,1362334763
u0023803:i1024648,10,1362334864
u0033308:i1682180,9,1362334950
u0034212:i0118929,9,1362335297
u0004208:i0874259,6,1362335333
u0009912:i1649419,8,1362335350
u0029839:i0454876,8,1362335621
u0029839:i1045658,8,1362335645
u0010352:i1392170,7,1362335658
u0029839:i0903624,8,1362335696
u0015564:i1024648,5,1362335713
u0026594:i1024648,10,1362335752
u0015781:i1931533,7,1362335754
u0022326:i1397280,8,1362335787
u0032339:i0076759,8,1362335830
u0026594:i1045658,10,1362335962
u0004739:i1568346,7,1362336081
u0001028:i1907668,1,1362336093
u0017242:i0903624,7,1362336168
u0004399:i1981677,7,1362336242
u0034212:i1024648,4,1362336353
u0019798:i0840361,5,1362336491
u0015339:i1045658,9,1362336547
u0022870:i0970179,9,1362336559
u0032973:i2023587,4,1362336579
u0012272:i0109830,10,1362336638
u0013913:i2076220,9,1362336723
u0025613:i1074638,9,1362336723
u0006565:i1659337,8,1362336731
u0023803:i1707386,7,1362336769
u0005442:i1397280,6,1362336798
u0000682:i1931533,8,1362336853
u0002769:i0307507,6,1362336856
u0029636:i1667310,5,1362337010
u0013835:i0489099,7,1362337028
u0030174:i1302011,8,1362337138
u0030174:i1764234,4,1362337214
u0002619:i0944835,7,1362337237
u0002619:i1243957,6,1362337306
u0021541:i1606378,10,1362337435
u0021541:i1428538,6,1362337462
u0021541:i1345836,10,1362337478
u0021541:i0848228,10,1362337513
u0011123:i1711425,10,1362337625
u0009310:i1707386,9,1362337733
u0014194:i0450385,6,1362337782
u0021441:i0485947,7,1362337813
u0006120:i1702439,9,1362337858
u0028537:i0843302,5,1362337987
u0036756:i1540128,4,1362338154
u0036756:i2088976,4,1362338221
u0016800:i0301357,9,1362338226
u0031672:i1035736,9,1362338316
u0036192:i0455407,8,1362338647
u0021102:i1781769,7,1362338695
u0031784:i0069847,10,1362338703
u0035206:i1862079,7,1362338759
u0016288:i0401729,8,1362339020
u0036708:i0242653,6,1362339105
u0036869:i1588173,8,1362339157
u0023703:i1588173,8,1362339178
u0023703:i1922777,8,1362339291
u0038417:i1899353,7,1362339475
u0029934:i1273207,6,1362339477
u0024004:i1231583,7,1362339505
u0037697:i1024648,4,1362339594
u0001616:i1588173,10,1362339811
u0027173:i1832382,10,1362339871
u0021309:i1599348,6,1362339877
u0035875:i1790885,7,1362339902
u0020056:i1360826,7,1362340085
u0014259:i1790885,10,1362340161
u0015547:i1428538,4,1362340223
u0015671:i1966604,9,1362340388
u0009912:i1462769,5,1362340403
u0018375:i0075686,10,1362340452
u0028482:i0104427,5,1362340553
u0036735:i1691920,6,1362340584
u0029329:i0077288,7,1362340654
u0012970:i1560747,8,1362340681
u0031314:i2023587,6,1362340688
u0021111:i0086393,4,1362340731
u0021761:i2220642,10,1362340759
u0021761:i1477715,10,1362340777
u0020363:i1702439,7,1362340951
u0033582:i1074638,10,1362341137
u0029888:i1853728,9,1362341203
u0014255:i0068282,5,1362341207
u0031112:i1559547,8,1362341333
u0019021:i2023587,3,1362341425
u0019021:i0253827,4,1362341471
u0015317:i0119167,8,1362341529
u0019021:i0280486,4,1362341536
u0019823:i1564349,10,1362341554
u0015317:i0014872,8,1362341569
u0015317:i2076220,7,1362341600
u0019021:i0117723,4,1362341611
u0012473:i1374992,8,1362341646
u0018105:i1024648,6,1362341667
u0018518:i1772341,8,1362341715
u0021279:i2125608,10,1362341808
u0022092:i1758830,6,1362341824
u0012473:i0478087,9,1362341830
u0012970:i0815092,6,1362341852
u0036276:i1673434,10,1362341918
u0006731:i1024648,9,1362341981
u0022183:i0376994,7,1362342025
u0008868:i0197661,10,1362342192
u0024579:i1013753,4,1362342276
u0014308:i0763831,7,1362342288
u0022320:i0763831,3,1362342319
u0030148:i1570728,9,1362342320
u0011522:i0376136,7,1362342331
u0016288:i0810913,2,1362342384
u0033636:i2024432,6,1362342423
u0007860:i1991245,2,1362342461
u0009964:i1659337,9,1362342500
u0004776:i0857190,7,1362342545
u0004131:i1371111,9,1362342559
u0022320:i0410297,6,1362342578
u0022320:i1596365,6,1362342607
u0001053:i1024648,8,1362342633
u0001053:i1683526,8,1362342656
u0001053:i1795702,7,1362342675
u0015547:i0404802,5,1362342759
u0000821:i1351685,7,1362342845
u0030782:i1045658,8,1362342895
u0001189:i1024648,8,1362342947
u0019926:i0244244,5,1362342997
u0015230:i1629757,8,1362343060
u0013116:i1270262,7,1362343186
u0017428:i1853728,10,1362343339
u0032143:i0416508,8,1362343353
u0032492:i1568346,6,1362343396
u0033753:i1659343,4,1362343409
u0026625:i1922777,7,1362343750
u0023984:i0071615,10,1362343769
u0032243:i2023587,6,1362343781
u0030705:i0023876,8,1362343794
u0032349:i1104001,6,1362343844
u0038106:i1462041,7,1362344055
u0026077:i1606378,6,1362344129
u0016887:i1707386,8,1362344151
u0032349:i1276104,3,1362344162
u0004616:i1682180,8,1362344377
u0034066:i0114369,10,1362344465
u0034311:i0075148,8,1362344465
u0028770:i1907668,8,1362344484
u0021202:i1907668,6,1362344508
u0019243:i1931533,10,1362344642
u0030982:i0454876,8,1362344705
u0035096:i1045658,8,1362344734
u0003666:i0369441,8,1362344737
u0005019:i0486655,8,1362344752
u0030148:i0446029,9,1362344762
u0016098:i0947798,8,1362344839
u0033628:i1853728,9,1362344928
u0030982:i1649419,8,1362344942
u0028460:i1853728,8,1362345044
u0029636:i0362590,7,1362345057
u0006341:i1764234,3,1362345083
u0024002:i0061722,9,1362345093
u0004800:i1682180,7,1362345178
u0026424:i0407887,10,1362345199
u0037248:i1907668,5,1362345241
u0016837:i1602472,6,1362345376
u0033581:i1255953,10,1362345596
u0033559:i1854513,8,1362345636
u0036301:i0361089,5,1362345832
u0019798:i0266308,7,1362345852
u0016561:i1366344,6,1362346175
u0014714:i0903624,7,1362346211
u0030556:i0454876,9,1362346214
u0002089:i1675434,9,1362346303
u0030148:i1605783,9,1362346364
u0035119:i1748179,4,1362346389
u0015967:i2023587,7,1362346425
u0004189:i2034139,6,1362346434
u0006714:i0113492,4,1362346522
u0028405:i1077368,5,1362346591
u0004873:i1056067,7,1362346617
u0005288:i1790885,8,1362346788
u0038059:i1790886,8,1362346800
u0020934:i1333125,1,1362346825
u0035770:i1899353,7,1362346862
u0014198:i0454876,8,1362346889
u0020067:i0480025,8,1362347015
u0027147:i0882977,7,1362347030
u0010875:i0151804,7,1362347082
u0017982:i1712170,4,1362347131
u0010875:i0034583,9,1362347142
u0012151:i0285823,6,1362347214
u0029808:i2125423,8,1362347269
u0027147:i1606378,6,1362347299
u0023353:i1682180,8,1362347302
u0017189:i1455151,6,1362347385
u0007641:i1024648,7,1362347417
u0007641:i1045658,8,1362347451
u0000645:i1703148,4,1362347463
u0007702:i0800320,5,1362347478
u0020924:i1024648,9,1362347482
u0002619:i1132620,8,1362347526
u0037961:i1792647,5,1362347633
u0017919:i2125608,9,1362347720
u0000297:i0948470,8,1362347735
u0000321:i1862079,7,1362347748
u0017919:i1772341,8,1362347758
u0025365:i1853728,8,1362347885
u0022507:i0468569,10,1362347927
u0022507:i1345836,8,1362347943
u0032661:i1814836,8,1362347969
u0029787:i1907668,8,1362348003
u0037377:i1815746,10,1362348034
u0015370:i1024648,8,1362348041
u0020126:i0093409,8,1362348117
u0036280:i1790885,9,1362348249
u0023463:i0103060,7,1362348315
u0001325:i0875034,6,1362348367
u0019412:i0407304,6,1362348452
u0012842:i0443272,7,1362348464
u0008628:i0047396,9,1362348475
u0020768:i1024648,10,1362348504
u0011419:i1366344,8,1362348540
u0006815:i2088735,7,1362348574
u0030148:i1596343,8,1362348582
u0007573:i0057076,8,1362348623
u0016222:i1013743,4,1362348751
u0036925:i0120053,7,1362348796
u0007118:i1024648,8,1362348802
u0021737:i1343727,6,1362348835
u0021737:i0116908,4,1362348867
u0030148:i0099348,8,1362348895
u0023976:i1528734,8,1362348926
u0032003:i1392170,9,1362348948
u0006923:i1024648,8,1362349009
u0005884:i1606378,7,1362349044
u0002738:i0230600,7,1362349091
u0037851:i0418279,8,1362349097
u0008359:i1428538,6,1362349116
u0032003:i1853728,8,1362349131
u0025114:i0356618,7,1362349213
u0030148:i0116996,6,1362349224
u0002738:i0277027,7,1362349338
u0002738:i1513713,7,1362349373
u0010688:i2053463,9,1362349412
u0008423:i1045658,7,1362349476
u0002738:i0398913,5,1362349503
u0021477:i1915581,4,1362349542
u0019970:i1791614,10,1362349631
u0002738:i0430105,7,1362349671
u0030148:i0424136,8,1362349693
u0002738:i0209163,6,1362349701
u0022664:i1366365,6,1362349708
u0036131:i1446192,7,1362349748
u0002738:i0373051,6,1362349754
u0002738:i0160236,4,1362349789
u0014382:i1707386,8,1362349830
u0036131:i0903624,9,1362349843
u0001162:i0420294,6,1362349846
u0002738:i0486583,6,1362349858
u0035314:i0409184,7,1362349865
u0002738:i0215750,8,1362349884
u0036131:i1907668,6,1362349936
u0033907:i2024432,9,1362349943
u0030148:i0230600,9,1362349985
u0026723:i1024648,7,1362350030
u0031181:i1276104,8,1362350033
u0030513:i1904996,10,1362350050
u0026723:i1045658,8,1362350081
u0029130:i1853728,10,1362350084
u0013719:i1024648,8,1362350180
u0017528:i2125435,8,1362350242
u0009886:i1024648,8,1362350377
u0028590:i0393109,9,1362350390
u0026240:i1351685,10,1362350473
u0027382:i0104545,7,1362350499
u0016325:i1772341,9,1362350544
u0019889:i1713476,6,1362350578
u0022757:i1648179,5,1362350679
u0012625:i1024648,8,1362350749
u0012625:i1632708,7,1362350772
u0000792:i1649419,8,1362350784
u0031654:i1428538,7,1362350784
u0021514:i1847731,9,1362350824
u0002738:i0242423,5,1362350829
u0021514:i1181614,5,1362350848
u0022239:i1276104,7,1362351019
u0009487:i1235522,7,1362351096
u0016858:i0780504,7,1362351103
u0022124:i1590089,8,1362351214
u0007800:i0482572,8,1362351310
u0019231:i0118715,9,1362351346
u0007606:i1602620,9,1362351357
u0035699:i0146882,8,1362351375
u0026453:i1645155,5,1362351633
u0002014:i0415978,7,1362351837
u0001337:i1024648,8,1362351865
u0000395:i2213054,7,1362351941
u0030148:i0276751,8,1362352123
u0038606:i1855199,8,1362352136
u0028931:i2053425,9,1362352219
u0003599:i1529572,10,1362352291
u0014166:i0418819,3,1362352378
u0000777:i1183911,7,1362352382
u0037356:i0083658,8,1362352459
u0024441:i1764183,6,1362352471
u0038635:i1306980,8,1362352673
u0008629:i0245674,5,1362352854
u0019660:i1197624,9,1362352900
u0031496:i0795351,6,1362352902
u0017019:i0112740,8,1362353064
u0028567:i1615147,7,1362353082
u0016288:i1068242,6,1362353191
u0000385:i2023587,6,1362353212
u0030148:i0399295,7,1362353278
u0016561:i1386588,6,1362353322
u0013596:i1556243,6,1362353469
u0030148:i0887883,7,1362353582
u0031869:i1226229,8,1362353652
u0004616:i1655420,7,1362353659
u0017053:i1371111,7,1362353826
u0030148:i0119177,9,1362353856
u0023326:i1673434,10,1362353902
u0017919:i1659337,8,1362353929
u0027994:i1602620,10,1362353955
u0012359:i1532503,8,1362353961
u0008301:i0120667,6,1362354066
u0009487:i0981227,7,1362354127
u0005746:i1659337,8,1362354184
u0005746:i2125608,8,1362354201
u0005746:i1772341,8,1362354223
u0013381:i2057455,9,1362354315
u0036756:i1212450,8,1362354336
u0030148:i0118971,9,1362354340
u0037035:i0050212,10,1362354365
u0015244:i1024648,7,1362354445
u0037056:i1464540,7,1362354476
u0036756:i0337692,6,1362354659
u0022418:i1922777,7,1362354700
u0030148:i0103939,8,1362354754
u0037056:i0758752,6,1362354762
u0032146:i2014338,7,1362354767
u0007869:i1371111,7,1362354781
u0030148:i1515091,8,1362354836
u0028829:i2040560,7,1362354911
u0037056:i0875113,9,1362355004
u0004598:i1318514,8,1362355059
u0001306:i1194263,8,1362355123
u0036292:i1343727,7,1362355123
u0007623:i1441952,7,1362355200
u0035338:i1682180,8,1362355243
u0031672:i1045658,7,1362355293
u0035338:i1702439,3,1362355305
u0037056:i1130884,7,1362355330
u0037056:i0217505,8,1362355375
u0037597:i1615147,8,1362355420
u0037056:i0112641,10,1362355483
u0026900:i0209144,10,1362355798
u0019668:i1702439,7,1362355799
u0017593:i1428538,8,1362356019
u0002097:i1121931,7,1362356066
u0038536:i1219342,8,1362356246
u0001854:i0081398,8,1362356255
u0024573:i1462041,7,1362356366
u0005478:i1702439,6,1362356707
u0004131:i0375063,10,1362356832
u0004122:i1922777,5,1362356902
u0014334:i1055369,8,1362357134
u0002345:i1790885,7,1362357213
u0004478:i0059800,7,1362357254
u0016049:i0097965,8,1362357342
u0030372:i1787988,8,1362357543
u0026175:i1262416,1,1362357626
u0030843:i1219342,7,1362357639
u0027604:i1045658,8,1362357665
u0030843:i1311699,5,1362357674
u0017492:i1055369,8,1362357719
u0036038:i1981677,6,1362357729
u0027604:i0454876,8,1362357730
u0036038:i1781769,7,1362357809
u0030705:i0338564,10,1362358052
u0011051:i1351685,7,1362358097
u0013381:i1632703,1,1362358118
u0002176:i0454876,9,1362358147
u0008259:i1231583,5,1362358285
u0008259:i0112864,7,1362358599
u0028016:i1307068,7,1362358989
u0024441:i2083383,6,1362359103
u0033660:i1781769,8,1362359289
u0017725:i2017561,7,1362359383
u0022040:i1912398,10,1362359408
u0000151:i1217209,7,1362359526
u0000151:i1570728,7,1362359556
u0027859:i1024648,10,1362359779
u0004189:i2387433,6,1362359878
u0004189:i1456635,7,1362359943
u0027008:i1462041,8,1362360008
u0026906:i0903624,8,1362360348
u0021111:i1560747,7,1362360357
u0028489:i0056134,6,1362360786
u0011075:i2023587,7,1362360887
u0022831:i1540128,5,1362360989
u0029862:i0037101,6,1362361007
u0010773:i2075373,7,1362361253
u0009611:i1748122,10,1362361767
u0015369:i0480255,8,1362361814
u0036432:i1790885,8,1362361994
u0010788:i1959332,7,1362362103
u0032536:i1855199,7,1362362649
u0032536:i1024648,8,1362362784
u0032536:i1648179,6,1362362847
u0032536:i1907668,7,1362362865
u0032536:i1615065,7,1362362903
u0032536:i1386703,6,1362362941
u0003914:i1045658,8,1362363060
u0021098:i1212450,8,1362363068
u0019268:i0069289,8,1362363228
u0019412:i1226229,7,1362363235
u0021098:i1636826,10,1362363336
u0021098:i1499658,7,1362363348
u0032656:i2125435,8,1362363495
u0031469:i0113649,10,1362363504
u0021098:i0848228,10,1362363521
u0021098:i1931533,10,1362363542
u0030291:i1707386,7,1362363604
u0024286:i1045658,8,1362364047
u0024286:i0454876,8,1362364119
u0024286:i1024648,8,1362364157
u0024286:i1632547,6,1362364227
u0024441:i1659337,8,1362364575
u0031876:i0119643,10,1362364629
u0035262:i0366551,8,1362364694
u0038211:i1305806,10,1362364718
u0023689:i1351685,8,1362364764
u0036315:i0758774,7,1362364884
u0024263:i0088944,9,1362365032
u0012203:i1606378,5,1362365423
u0008945:i0032138,9,1362365527
u0028016:i1767382,5,1362365799
u0000324:i1625346,1,1362365903
u0016049:i0970179,8,1362366271
u0022537:i0089530,8,1362366442
u0029286:i0053946,8,1362366464
u0033195:i1790885,8,1362366589
u0021111:i1234719,5,1362366614
u0013381:i1611990,6,1362366820
u0021630:i1990314,8,1362366840
u0014255:i1428538,8,1362366842
u0018768:i0119822,9,1362366857
u0014255:i0489099,8,1362366948
u0018041:i0975645,6,1362367127
u0036406:i1024648,8,1362367168
u0008191:i0342150,7,1362367290
u0029126:i1389096,3,1362367397
u0029126:i1540128,6,1362367438
u0029126:i1258972,5,1362367480
u0029126:i1024648,8,1362367504
u0020119:i1866249,10,1362367650
u0020119:i1560747,4,1362367671
u0009684:i1405365,5,1362367696
u0029126:i1374992,6,1362367756
u0007295:i1024648,8,1362367765
u0017105:i1659337,9,1362367787
u0029356:i1560747,8,1362367937
u0003666:i2034139,5,1362368001
u0002011:i1307068,9,1362368091
u0014590:i1270798,8,1362368258
u0035430:i1024648,10,1362368299
u0010057:i1397280,6,1362368356
u0010057:i0936501,7,1362368392
u0015369:i1448755,8,1362368473
u0007606:i0084787,7,1362368606
u0017528:i1862079,6,1362368688
u0009939:i1074638,9,1362368743
u0012444:i0064603,8,1362368820
u0000327:i0454876,8,1362368886
u0004027:i1389096,3,1362369130
u0002699:i1602620,8,1362369146
u0021022:i0349683,7,1362369271
u0032656:i1862079,5,1362369401
u0023351:i1682180,4,1362369419
u0025233:i1371111,8,1362369444
u0037805:i0454876,8,1362369743
u0015635:i0448157,8,1362369776
u0027619:i0301357,8,1362369837
u0021433:i1074638,8,1362370009
u0003318:i1074638,7,1362370042
u0003318:i1907668,8,1362370066
u0025575:i1276104,10,1362370067
u0028845:i1368491,8,1362370143
u0010755:i0454876,9,1362370241
u0011241:i1606378,6,1362370319
u0026717:i1855199,9,1362371084
u0024438:i1234719,7,1362371293
u0003504:i0305224,6,1362371615
u0026765:i2053463,7,1362371665
u0019076:i0985699,8,1362372062
u0003862:i1242460,7,1362372070
u0007826:i0038109,8,1362372147
u0021375:i0206634,9,1362372365
u0036406:i1343727,8,1362372618
u0004807:i1559547,3,1362372883
u0028662:i1074638,7,1362372974
u0009611:i0976051,6,1362373215
u0004381:i0093171,6,1362373238
u0009611:i0120338,8,1362373309
u0033864:i1074638,7,1362373471
u0002327:i2053463,8,1362373661
